,0,1,2,3,4,5
zebra,-0.032507529020611804,1.5216177902008063,1.5618010302044174,-2.115053513392699,1.1082284363453148,-0.5278054025825016
eagle,1.3343095181790658,1.642460726051243,1.2760176608147604,-1.2338102055486015,1.0727637160533774,1.584445310568467
dove,-1.0874897769347467,1.7439842351503059,0.41158041841558174,-0.797970448426884,0.7932497640259043,3.0953140896595017
duck,-0.3271727772871183,1.011441849461722,1.7107739465840102,-0.8019912109237926,0.3385352626410848,2.7056726875250314
magpie,-0.2980604974488173,1.7016530532364975,0.03586596834567715,-1.4644137181796657,0.8134220983555555,2.122534693815242
pheasant,-0.3040775599046281,1.0656837619853208,0.9692470236879415,-1.2543412200926438,1.01463251437419,2.076564840145895
vulture,1.2415570154407576,0.7147916067142546,1.3050551847332723,-1.551782819856662,1.0730667070721305,1.4420288065634093
rooster,-1.456377844569878,1.6851554891783338,0.6982338931333695,-0.9974420273237382,1.4027026731326353,2.042782438973317
turkey,-0.6913959339231921,1.2298979797632454,0.7005928121497093,-1.192215257650475,1.6131818313356334,1.9829680877019888
cabary,0.8936087977665527,1.5273247630148787,0.15861172835092288,-1.0498164349407726,0.1592887506956153,2.437475969326439
kip,-1.3084990788193986,1.5462030006900969,1.6346333104935722,-0.3924139980055139,0.6159773796648799,2.8316190809283173
cuckoo,-0.03997750746113867,1.55161420654193,0.5249345221816442,-1.221494857337812,0.19147330965289489,2.2034609007907147
crow,-0.014608960200795938,1.621691497887829,0.12264202143493814,-1.5647969588717474,0.6866094055518214,2.035775276816443
chickadee,0.09107792824941532,1.4674292905658812,0.10077530013556922,-1.3771225329570644,0.5392979074792915,2.632070747668863
seagull,-0.4046893258637925,1.1126977552434743,0.33150651625703337,-1.7206496029925584,0.9775978084229475,1.50632105936667
blackbird,0.057470707134554225,1.3924077611361814,0.03341985732004415,-1.4335008488016905,0.8753725468880849,2.4401667888183165
sparrow,0.017271865065605203,1.7927758795344515,-0.28164540365035984,-1.6041677611854095,0.7365968635537106,2.3937032596277397
stork,0.16259863714200726,1.2910542620207417,0.9575290437926157,-1.3614366420906412,1.0981555370252483,1.612285240892778
parrot,1.3973500077071705,1.2536872513062831,0.8183365347569004,-1.6028172389514093,0.3378311854250447,1.9574995911915851
parakeet,0.8670559795597336,1.2396440125791697,0.018205390821479112,-1.3387207371005063,0.36987445232101285,2.5009140074179306
peacock,0.5627008702303941,0.6357136023033629,1.182442492374575,-1.1840813070731913,0.9850421829634161,2.3934845250706025
pelican,1.007858129881535,0.5536574871400944,0.49597120600428696,-2.009128002950063,1.5194645611904547,1.4328564460813207
penguin,0.6016943793226607,0.6565020543870582,1.302321101824293,-1.6230937609308522,1.4544273069821085,1.0242790821699603
heron,-0.1261656180911451,1.5530932323227715,0.97215050884588,-1.0791883296164384,0.8434798390945726,1.8304656618147461
robin,0.26925716572649633,1.1578963150269854,0.24878359590918642,-1.5998607667505287,0.47936668699957574,2.476191127898985
woodpecker,0.3060617467721683,1.4349745122204103,0.19345025698601762,-1.751237145654723,0.522097822939539,1.9942993192142944
ostrich,0.5202865496152405,0.7502956796258162,2.180678075692063,-1.244904386616765,0.5063614743759559,1.2106533154146684
owl,0.2686312214805696,1.9760955194256682,1.2601733226893657,-0.7344194868923815,-0.16072943815375523,2.34686274137597
falcon,0.5435112363467107,1.8632004338754822,0.4803781102751347,-1.4349924948363917,1.04512010596013,1.7183756887889845
swan,-0.17660124216442405,1.2743236357018664,1.4104875456578851,-0.9824695371578452,0.38174328900981225,1.867914001786524
swallow,-0.16614868481249911,0.9098364165241968,-0.2068848250749368,-1.7804670046695688,0.9186211420444194,2.4522911772913125
anchovy,-1.6793410037891499,-0.17137827764753885,1.3372734955580305,-1.7306978175579888,0.053768881930380985,1.2494437260020208
dolphin,-0.13043528779291913,-0.2566060588073178,1.6061102300626204,-2.0889749846036785,2.2025482843855415,0.5641977008643674
trout,-1.3698876430288722,-0.24891028009743832,1.4666901460978998,-1.5420768150685165,0.5809993144398724,1.6282363624349618
goldfish,-0.05634836579266239,-0.6971576741328841,0.20844324521426652,-2.144698678581889,0.7563721242067067,1.9339272775982477
shark,-0.8201553897558307,-0.6895201202592757,2.567113150884232,-2.5686564917397705,0.14776220789333297,-0.5812293995077685
herring,-1.5377692318771268,-0.3867551627288488,1.4713093376746964,-1.5812009127497366,0.05529202604921763,1.749688759216227
squid,-0.8250917849178693,-0.6013221654540432,2.0800348451677455,-1.5166204409102761,-0.09782886809460808,1.3277991845732355
cod,-1.432039126001226,-0.2607992012390758,1.3467007968682156,-1.6499611197926174,0.5470378084440314,1.4917050576190798
carp,-1.0651962787797682,-0.14191003622848128,1.5344363636443166,-1.683222813232701,0.49080445880086676,1.4004832011720547
orca,-0.15876216519882533,-0.5900521118261178,1.9363044409759105,-2.503351394546319,0.8189700047069419,-0.23819708844117052
eel,-1.34840896501603,-0.3373739289207795,0.7940962115970595,-2.14067590792979,1.0311105141417711,1.4788100234111161
piranha,-0.7407636125723628,-0.6309640459188347,1.8842281896194633,-2.4123408790684553,-0.05341079462730368,0.19301644654936784
plaice,-1.0462721631485281,-0.5510369255859082,1.3680100815423155,-1.7414998020425327,0.3260744460946298,1.8880385523567411
flatfish,-0.8155873217354604,-0.38085779426024013,1.3842508021425073,-1.727734291918315,0.22096106901304685,1.695076824575684
sperm_whale,-0.879170130637996,-0.177840230713217,1.3945706888723375,-1.9307590209859546,0.8195437466659212,0.6523415228868827
ray,-0.661979567961439,-0.4668237279507483,1.3601336011850993,-1.8135417165348298,0.3160291423032848,1.4796024220745805
sardine,-1.6635577194880853,-0.1057272652850538,1.1462041650312655,-1.793722098811795,0.43829234194629596,1.2854570617398189
pike,-0.9687464981137622,-0.3056974272875676,1.177576716438251,-1.964436175907006,0.8350866389089403,1.3043610973046007
stickleback,-1.0931660932007403,-0.341288708282435,1.1802206148279155,-1.8246920077709246,0.21990390107200575,1.5315285711418543
sole,-1.210832193483388,-0.2841630098412618,1.214753187370251,-1.6998527530626661,0.548849136944445,1.639779831702036
whale,0.37428698911981556,-0.7226789429769972,1.6596261306693227,-2.28329595936206,1.4151995394467989,0.331675254563347
salmon,-0.9770585548294627,-0.6704576498875459,1.7662917274543473,-1.5124649359691011,1.092625337146483,1.7608470568783647
swordfish,-0.4167140916664053,-0.6072238259565347,1.4656559220855605,-1.9339893282304663,0.6643147826423196,1.0670935056647362
bee_,-1.6338541486122653,-0.04071800921358853,0.19126517692629316,-2.698390060282036,-1.4795043463978717,0.7732420696530306
leech,-0.6810176833958724,0.697021649335371,0.6939043868216862,-1.8239051797023806,-1.5014878612183928,1.2176649299502522
horsefly,-1.5402292860277957,0.6752274393251433,0.10964696917288368,-2.172966190533927,-0.5574050427588121,0.9685276471676741
centipede,-0.784559840549617,1.3815117062208608,0.010225627820627633,-2.2305697572882512,-0.8517324007667065,1.0574546554140862
fruit_fly,-1.5845618736999503,0.8897157132875033,-0.3800264563700472,-1.894006455459539,-0.2890739128868668,1.6734168165996763
bumblebee,-1.283180080419765,0.4109762026890528,-0.27979162424692694,-2.5810091873589465,-0.27294960929740375,0.9787858036911051
cockroach,-0.4734666924293262,0.8188415996117231,0.14257473301960313,-2.125696679856481,-1.533172712757743,1.5739189794893382
beetle,-0.8762328736247605,1.0778357843962267,0.203641529408475,-2.170844150961358,-1.0893155715537008,1.1546358791285867
cricket,-0.8164320493923601,0.933787873216622,0.09235350428782607,-2.1882487892411104,-0.4353741816949525,1.0450125168669298
dragonfly,-0.6231873941798547,0.43261564519981216,-0.14000304814829556,-2.499328430878678,-0.18846338836796234,1.1352026924439125
ladybug,-0.7320580386232345,1.1942190396138472,-0.44814104665628063,-2.29596730696893,-0.17651112554410472,1.232404558672141
louse,-0.9684111797691651,1.081096988610313,-0.3667372845926009,-1.8333549454493523,-0.8935723254815628,1.8663050610248808
maybug,-0.8400879403460254,1.2914373175399299,0.03125462251619256,-1.9967497309059106,-0.7718196621952015,1.3083946823893944
ant,-1.6734469028204562,1.279391909686788,-0.22210617936648122,-2.369145333180722,-0.23304483683501714,0.6798860627589092
moth,-0.5371233425742991,0.4150831682529976,-0.15188668791274315,-2.11331578012715,-0.8457777228634467,1.9495957483186128
mosquito,-0.7630336606134617,0.76744733094412,-0.5064147816116269,-2.7838330383635106,-0.6002074353802977,0.984123754855679
earwig,-1.0142308534647095,0.7600578122335949,0.4349387821245833,-1.7444357764176155,-1.0613828972099792,1.731834221649207
wood_louse,-1.5021074615982328,0.9400107207742606,0.606742897980836,-1.627082615391136,-1.1376555340850782,1.4561028360548036
caterpillar,-0.1569728728871426,1.103781938928712,-0.19109319332366057,-2.372784618146805,-0.8551121144113577,1.2350715551506128
spider,-0.5690040801621747,1.3427504588008106,0.3276930390615592,-2.0452090824910334,-1.8044469933785745,0.7901794795379682
grashopper,-0.49140436532390375,0.3416636441681106,-0.09747159781771009,-2.441496724041388,-0.6181759567334049,1.3591512505241992
fly,-1.3195442153807408,0.8818243043575463,-0.17116944080566177,-2.2217230726286035,-0.6602424692115598,1.2876435853444885
butterfly,-0.04745942333511671,0.3228464975606986,-0.5220896706309902,-2.7659595007275564,-0.3624102442599951,1.7054991799260684
flee,-0.5842925989714641,0.9158774737844803,-0.7320282063275065,-2.1657373851279607,-0.5864200887250623,1.8466823655475533
wasp,-1.3582305770976133,0.5564630097467633,-0.07507730351451168,-2.6542250359851605,-0.6688688754643696,0.4570363022003584
worm,-0.8817696963993271,0.6922273767804474,0.7758262894407278,-1.397147378206567,-1.6432041561785495,2.2450196155622586
viger,-0.7744413502723756,0.9159113062837592,1.525391142709455,-2.172715984034825,-1.1390623192583147,-0.07258118081043098
alligator,0.5043354420869642,-0.08171868453949123,2.5057275330278195,-3.1016162893379167,-0.7285258274863445,-0.8849153860190966
boa,0.7025271534020218,0.7875970510497564,2.1459393354453096,-2.4090907022341788,-1.206244542125494,-0.35581664520477985
cobra,0.3310469627303753,0.6146715998660414,2.535038672345514,-2.096338738297109,-1.4339804421072175,-0.513455657579929
dinosaur,0.9312803271667209,0.35352047000467807,0.8570886807662055,-2.718079415559868,0.37235796779473207,-0.15030266478071957
gecko,0.8197296202219923,0.6978741399775508,1.0799226174832683,-2.3219843528451096,-0.5680240645407217,0.950489476990191
lizard,0.569950523486063,1.380895759247114,1.4290373516871917,-1.82269156355239,-1.4483528074448386,1.248890035472044
blindworm,-0.12503253546784968,0.8079436188162866,1.5211430298359008,-1.846292308206122,-0.7031568813247817,1.0145399255948788
caiman,1.033061520908423,0.034314264799266525,2.5037390192359625,-2.8259064386707937,-0.6006202711007619,-0.4048949752385617
chameleon,1.124435819768287,1.0191961556081301,1.5391765716555208,-1.934593078090611,-0.6417707979661238,1.0388093471960298
frog,-0.8074575846304827,0.5537528287215148,2.2046817458667682,-1.6350188168157387,-1.6030921725222886,1.3695653942936503
crocodile,0.7464847530609248,-0.07607079471909287,2.329496948222945,-3.3199835984528976,-0.6248422563746038,-0.8014530722503149
iguana,1.2199398631303915,1.0416983048316053,1.3749485959861367,-2.149291417992892,-0.6061011617618853,0.7664197410543923
toad,1.1283274303214241,0.4235912613160569,0.4852763576201804,-2.783466129425328,-0.9343618648461157,1.4916473058331847
python,0.31283541913831664,0.557166786775211,2.110115335663188,-2.3929039983990754,-1.1253167093501963,-0.39431329436250223
salamander,0.3125241344218018,0.8812343820459347,1.6445570322077192,-1.8543917143743378,-1.3443116056297428,1.5656888274002279
tortoise,1.369942545793658,1.1314126488350449,0.6787393298707983,-2.4115139190088732,-0.06496430687988791,0.6105069136023027
snake,0.5033343165192751,1.0570384150168308,2.2005731445206718,-2.0316760566618686,-1.5836143472593867,-9.621612509890609e-05
monitor_lizard,1.0376096491279854,0.5078179787604709,1.453036677017617,-2.4904322945704997,-0.33357521906534865,0.15830095379260972
turtle,0.9489043892534587,0.015540713843660764,0.9059498910859505,-2.4623861973470964,0.16566971342014375,0.9335587324485766
can_opener,-1.1367079990668896,0.512743006256876,-1.7798769032730741,2.7441626547288416,0.15963218404734336,0.149098454029923
plate,-0.8768844943569503,-1.1775756873166534,-1.1270162420758816,2.221705863006069,-1.9397247755924611,0.9682293839113683
toaster,-1.7413333008502854,0.05670304189515509,-2.4209657679929326,1.3014976368317421,-1.6079518234009733,-0.3683217800180669
bottle,-0.23527093587825257,-0.18046283368616578,-0.355159214706187,1.974035819745311,-2.7287095254230715,-0.6218944829575017
furnace,-2.5057468564184537,-0.18231071157886666,-2.078809545177613,0.9818357345707361,-1.4372447837390543,-1.6952632857256327
fridge,-1.5610878604703906,0.3865684067944166,-2.490995468416029,0.8937806086374916,-2.022172017408195,-1.88907603936629
glass,-0.103742524250604,-0.4635501788049227,-1.4660398765433096,2.5722809053049827,-0.7461389313792945,1.5449721564717271
towel,0.46590570723931424,-0.7417793063542455,-0.11802228962176706,2.091419476594866,-2.641045177752202,0.4650551423180399
kettle,-1.171247911772721,-0.31546777621656236,-1.6352065167039471,1.9591621704010627,-0.9236715670819952,0.35111457438699817
whisk,-0.449993569722507,0.38367451552532705,-1.299085824614817,2.548744876761441,-0.12321728675354889,0.5164793070035087
coffee_maker,-1.2624618280410063,0.14573528409075287,-1.5681737832426637,1.0887737875121166,-2.69808612108001,-1.030792565284745
bowl,-1.3484067438595146,-0.7627116748957248,-1.325277047546253,2.2182091283064165,-2.1600396476051458,0.9161179886806498
spoon,-1.098940203716267,-0.6181949199109762,-1.1263329386532661,3.0623900827880406,-0.42594990197313937,1.5935755010123394
microwave,-1.707819893404861,-0.07753626168636542,-2.437397806307832,0.955646542668911,-1.8153400411134428,-1.2059326843625706
mixer,-1.898571296132339,1.3950660611453076,-2.1956820328349056,2.0515212426667238,-0.8249248249368972,-0.7981189883559658
nutcracker,-1.145386612808956,0.02474152696178378,-0.9094215957825327,2.3418408365832737,0.010215860163177506,0.14852026583608996
place_mat,0.5578786630584487,-0.1111391336264373,-0.4439799143980455,2.1378439793467585,-1.6768350975846127,0.12328946180142891
oven,-2.382519644785223,0.5642378255949593,-2.8081799625289867,1.273587714577456,-0.8319995598944967,-1.4870327242574346
pan,-0.25268895171069455,0.7239384302158939,-1.5418353124161497,2.627157948029448,-1.2657412738408769,0.5689552196893515
jar,-0.41768091026366,0.5729933848140788,-1.386429811281082,2.5178366439820854,-1.7810875259380081,0.5294658302964093
grater,-0.9032273949333748,-0.5251843468498899,-0.7479541765482486,2.5275230701605134,0.23115118253653985,0.3635877108798379
scissor,-1.9066674142953681,0.4058282100920112,-0.30099718442247464,3.3314412297188656,-0.8573614820323965,-0.09832259113028519
apron,0.2292737116501424,-1.8540634745404727,0.05220980287936587,1.9661225615849847,-2.2215521295169562,0.43533548864466226
spatula,-0.30337850807359434,0.15558097882391286,-0.3308448642464487,2.5594890960366237,-0.7426864130251795,0.3023340468523187
mug,-0.3775644462286598,-0.6879596521888993,-1.29035340376144,2.0191791423550036,-1.7135603796807626,0.8241154773252257
teaspoon,-0.5933498831749334,-0.3346180791164092,-0.9065984829201631,2.6138712594759,-0.20009159864664286,1.2636647005121575
colander,-0.36446301502728984,-0.07518783172726859,-0.7904073705601375,2.26901109076944,-1.1778954207218657,0.3359826589743485
fork,-0.19340788326519892,0.0560825815405282,-0.6024411682601424,3.2402298665336655,-0.011182536129408381,1.1596337324881698
electric_kettle,-1.4319321523529107,-0.4566011979568342,-1.527772481686158,1.082704122464045,-2.353751358349974,-1.1019437164145316
scales,-0.8220044719996392,-0.8700740130606932,-1.1920358245758909,1.386348584518841,-1.5723219374916857,-0.7336026820878383
wok,-0.9304732167740989,0.16171954185705859,-1.6971184921074163,2.2412789210195245,-0.5976375882736208,0.8035513897233489
sieve,-0.4277789213692539,-0.0017979694307423066,-0.6943674910405934,2.42431159902432,-1.1361814464673912,-0.11762319703172278
bra,3.496599552227797,-1.4381447334401234,0.8404558805534079,2.266884182108126,0.2088253253765605,1.0356670780648132
blouse,3.0019372190395837,-1.7325895069925794,0.6421729460121156,1.5904451111705555,-1.3187795293308977,-0.07828083848386365
pants,2.0522883434292245,-2.5255283455594104,-0.354307333224243,0.9982896196433263,-2.011700070818641,0.2727188882491933
tie,3.0638931824958626,-2.260761269513434,0.6268516540025851,1.1547415600942903,0.225144504287842,-0.4884551767637069
shirt,3.4040568516092264,-1.270731719595262,0.3821788186495437,1.6828792007426554,-1.2796421308735235,0.1138544185556768
hat,1.9511797031749591,-1.2278855464585132,0.7052543231384604,1.2218691937655755,-2.0334289865807764,-1.0076999215381004
coat,2.1084029635531425,-1.6250595056652613,-0.6625379604453647,1.2064614820946573,-2.0679039331990103,0.30190762264610715
jeans,2.0304737650542655,-1.8710087056861924,-0.758054999027898,1.4605899701069165,-1.321572050425951,1.0517762458998794
tracksuit,1.1875850372252892,-3.1270890809766634,1.0326918846963344,1.1007155055666429,-1.9749699532105454,0.05795576107401989
dress,2.654166028759283,-2.6133411450592168,0.5086940757779841,1.2544994517634436,-0.7267934598417582,-0.00907676916876285
costume,2.342952610835766,-2.441256240752567,0.5804152119345451,0.8256633620678538,-1.0079189750573683,-1.33717020217573
boots,1.6172841136057792,-1.0214471191750185,-0.2696703721178872,2.2637619215057705,0.36665532146996166,1.1642394936990101
cap,0.9226258532717803,-2.402797865708636,0.4626362979785054,1.657650370436566,-0.8012368386333816,1.0258685724852903
hat.1,1.3840722790587268,-2.0258375150306964,-0.10567700477294294,0.8701407136932162,-1.7063336061199235,-0.4817726567716393
pyjamas,2.390501216085112,-1.3718127482069247,0.027488979286605927,1.528174078904362,-1.9978894340401638,0.7388838089535654
belt,1.535891516123464,-1.1379027525642071,-0.2516853310909923,1.615128087291415,-0.17608679429365662,-0.005613308977560422
skirt,2.6039207511767715,-2.7552993683363667,0.03688986603531131,1.1157035874068828,-0.9756599773720268,0.2436858859852494
overalls,1.4210592840780574,-2.5331209876793856,0.7350536664985982,1.5667734682594823,-0.7871994698678476,-0.13531407867037426
shoes,2.0185585439946387,-1.116829856230403,-0.7130365375195776,1.809089349501684,0.038683658840296314,1.0597887670786608
shorts,2.871528881423901,-1.7717879815057986,-0.414778767669386,1.3503445566578152,-1.0404779226629428,0.9658143718476652
scarf,0.8713797385546032,-2.584031746346764,-0.34818693751149554,0.9428768404178234,-2.304194374318576,0.5755133945954539
panties,2.9383495998562297,-2.2983225240680754,-0.773635706486266,1.115019417569471,-0.7989681291353059,1.9574828367708563
socks,2.135032806085547,-2.550816220136544,-0.23034975711599748,1.6421870179816016,-0.36456636093225225,1.619359419676756
sweater,2.0944719827651195,-1.8738866018724967,0.3748919299412608,2.182886253559145,-1.411095550969764,1.7203772653912346
top,2.537995095818877,-1.922663065622672,1.0536578927968199,2.091244676157756,-1.0955371345700502,0.7638874652018011
jumper,1.6736193056695223,-2.0626453328256527,0.10018223983231879,1.3280076895914228,-2.4142115849199324,1.0440256223331292
t-shirt,1.978422600527907,-2.244808173083825,0.9229269521407701,1.83475659382602,-1.5983297104249057,1.320464350620055
mittens,0.686730869310466,-2.5028912608583824,0.17893399555696757,0.6455212705028621,-1.9436560397715168,-0.33214193756303023
bathing_suit,2.1426927123304265,-2.370413375354364,1.5705570486042593,1.5015918257677165,-2.4889294730480653,-0.7018030335659768
accordion,-0.6777200996417859,-3.9525622209925277,-0.6931960100190007,0.06820278399994482,0.9993872603223357,-1.4408091184607814
banjo,-0.6482890247453521,-3.426879999228054,-0.8955084960960462,0.423228200557544,1.8352555314840566,-0.5353654999153775
bass_guitar,-0.4873858626554565,-2.117555642376483,-2.708502124145371,0.5350993006875684,2.288473735719994,0.08774469734255254
cello,-0.5904205510744222,-2.4637071068545584,-1.787218475406006,-0.016494715418605612,2.7557256564326753,-0.7367652733525404
cymbals,-0.13101209406582,-1.6126788043905387,-1.166218853191616,1.1002477348380824,1.793695904913591,0.318678070039628
contrabass,-1.6302062924065228,-2.740594489240485,-1.4662656758828219,-0.22321986886762718,2.0348342235886876,-1.4559027093879062
bagpipe,-1.7860107149188043,-3.346866355270096,-1.1534385626745327,0.3460249059952697,0.6753603787825541,-0.6152446323171524
drum_set,0.5970832323641052,-2.890695238989728,-1.5214291506576259,-0.5285425772945554,0.5955760705381737,-1.5660883895936613
piccolo,-0.7295830184953676,-2.3820529192035154,-1.9858225583705627,0.7182430734083659,1.9814282678398716,0.413291630200789
bassoon,-1.72781495032342,-2.3067674424721707,-1.761418365224656,0.37481098062993695,1.5595867494493239,-0.43296989840906436
flute,-0.9711169021675211,-2.71569402053136,-1.816178898321271,1.1232306300245063,1.6559960448429567,0.9744445147578519
guitar,-1.0941038488565387,-4.223380172061034,-2.0629570148130054,-0.42777089662261497,0.4780137882743146,-0.4113231260326865
harp,0.22324353721880957,-2.5478932773660348,-1.866866340686069,-0.1783141517503181,1.5839570351138155,-0.5959982524548306
clarinet,-1.6756742451383095,-2.234550306421618,-1.9124868365364698,0.6918899908692651,1.8600492999344203,-0.014448306116983849
harpsichord,-0.6559193401658174,-2.318691157193333,-2.1056093149716975,-0.5051198220216371,1.2795545551626721,-1.2753328664229393
harmonica,-1.0485158001053594,-2.7865185439338958,-1.246048416747654,0.728309284143209,0.6873420602655348,0.5033671784581417
organ,-0.7255252268134975,-2.439099816045501,-1.8665778849093497,-0.8605233756750188,0.8059723035656453,-1.9243127335793626
panpipe,-0.37724157727726465,-2.784013138576986,-1.4312736790653784,0.6899843901926968,1.0724119085793569,0.6544667487813792
piano,-0.818841424181837,-2.973800480801693,-2.4810751798187898,-0.9840837091850455,0.08889850533424898,-1.3835158373932244
saxophone,-1.7214416986739332,-2.229328317639603,-2.4459711048751474,0.2019851678122628,0.9541150817849158,-0.13345108026717334
synthesizer,-1.299388466209655,-2.7547310651619585,-1.4657730685102395,-0.5730356703359699,-0.603783210051104,-1.746019015871171
tambourine,-0.8158646529242626,-2.7415871929120126,-0.39224428290327645,0.5940487751165812,0.24222576476250277,-0.3934606605809857
triangle,-0.44537415659932644,-1.638292015516526,-0.6789531953086815,1.1722581998754689,1.3291249007836632,0.5171127659363349
trombone,-1.4805787571490012,-2.0749099751865994,-2.1639889945840918,0.5458449940024496,1.1668384988403526,0.11584009404140412
drum,-0.8841852669281257,-2.8740853386534484,-0.7574857012507409,0.2969497281931118,-0.14097672108017112,-0.9887857302408171
trumpet,-1.103983791590447,-1.811965900635972,-2.4087017668448905,0.6322536374770843,1.5367999875125344,0.2611763087308183
violin,-0.1397844905368046,-3.4244080611659906,-1.2872946250583082,-0.02198568927327122,2.4387857596651865,-0.5615979559397442
car,1.7103842002702119,0.18081473665385392,-3.4438333791818323,-0.3768139227169712,-1.6411437522034165,-3.345525857491967
boat,0.2889534119355748,0.7492460592875801,-5.253734795916242,0.06825492759361225,-0.3411200762813815,-1.5832361295832607
motorbike,1.6155494915547584,0.8023944280300834,-1.5355027342877423,0.4969494431061549,-2.6572594624624046,-2.9791025037332663
moped,1.6433688415073175,1.1629192232608203,-1.4164211527707002,0.75709445615391,-2.339975553765456,-2.784977227341751
bus,1.8860073123456682,2.415356394276229,-3.233476589156629,0.4028757924741682,-0.7307456368221742,-3.0825525165807135
truck,2.5823455204057075,1.571894204201245,-3.2996242063892978,-0.2719454795517983,-0.4481894308585518,-3.427305456984018
delivery_van,1.6273804296147012,1.2459624815531791,-2.8446003494811003,0.15012252422371017,-1.18117585589564,-2.8844663753553057
caravan,2.718619277571377,-0.17797207970129592,-3.0831591566224072,0.7232362986631258,0.7701359827644616,-0.7232144830961559
submarine,0.3615659486283853,-0.12337347132132218,-1.7026954931202,-0.5605720222847626,0.8004147496449326,-4.113859982041934
bicycle,2.1149178295661817,1.1272135979675555,-2.4539156838430793,2.0130337779062026,-2.0255067167977243,-0.009136016996630981
go-cart,1.9196648965053515,0.3681184742221026,-2.229426730878248,1.4307469738457126,-0.20107692631525484,-0.011719267363839058
helicopter,1.9168567316122134,-0.20591522069339271,-2.493427882284542,-0.5784281547379493,0.8913069022966661,-3.1203737916604335
hovercraft,0.5981390451698728,0.9289985747833195,-3.17678126110721,-0.0372088111947309,1.4176087278258063,-2.299247429389073
jeep,0.7637023831801095,0.7628063470099056,-2.8997526102294575,-0.28464875296896325,-0.4368751414308896,-2.8616075979893623
cart,0.8403236939300882,0.1370249085951326,-2.9192196541192903,1.596534736552269,0.09665809411063579,-0.40969498185916786
carriage,1.605806988663979,-0.5269742635661772,-3.6305687393894526,0.4700988775876141,-0.27557123565935304,-0.2651627175043992
