Item,pos_weight
makes_a_strange_noise,13.333333333333334
striped,16.2
comes_out_of_a_cocoon,85.0
communicates_with_its_congeners,0.8695652173913043
cumbersome,9.75
family_of_the_dog,85.0
flutters,85.0
has_a_horn,85.0
has_a_small_tail,5.615384615384615
has_horns,20.5
has_two_wings,20.5
is_a_symbol_for_peace,85.0
is_dumb,9.75
"is_grey,_brown_or_white",1.263157894736842
is_initially_a_caterpillar_,85.0
is_killed_by_man,6.166666666666667
is_messy,11.285714285714286
is_often_found_under_rocks,13.333333333333334
is_smart,13.333333333333334
lives_in_fields,2.5833333333333335
turns_in_its_shell_in_danger,85.0
writhes_(twists),9.75
beautiful_colours,11.285714285714286
big_ears,6.818181818181818
bleats,85.0
can_be_cooked_in_different_ways,8.555555555555555
can_be_dangerous,1.7741935483870968
compound_eyes,6.818181818181818
creaks_when_killed,8.555555555555555
curly_tail,85.0
has_a_fin_on_its_back,85.0
has_a_sharp_view,85.0
has_queen,27.666666666666668
is_a_type_of_bee,42.0
is_a_type_of_butterfly,42.0
is_also_a_sharp,85.0
is_found_in_the_garden,3.3
kind_of_crocodile,42.0
kind_of_lizard,16.2
occasionally_washes_ashore,42.0
skin_can_be_used_for_clothes,5.142857142857143
somtimes_used_in_a_circus,7.6
squirts_water_through_an_airhole,42.0
tickles,27.666666666666668
eats_leaves_from_trees,7.6
eats_rats_and_mice,9.75
has_tusks,85.0
has_white_and_black_stripes,85.0
hibernates,11.285714285714286
is_found_on_plants,6.818181818181818
is_orange,42.0
is_popular_among_children,5.615384615384615
is_well_camouflaged,5.615384615384615
lays_big_eggs,27.666666666666668
live_alone,2.909090909090909
often_becoms_a_cat's_prey,27.666666666666668
predecessor_of_humans,85.0
shoes_and_handbags_are_made_of_it,16.2
you_can_find_them_in_homes,5.615384615384615
becomes_cocoon,85.0
can_live_to_a_ripe_old_age,13.333333333333334
has_antlers,85.0
is_a_character_in_Free_Willy,85.0
is_brown/black,5.615384615384615
is_dangerous_to_people,3.3
is_intelligent,13.333333333333334
is_reddish_brow,6.166666666666667
makes_a_sound_like_a_grunt,42.0
makes_holes_in_clothing,27.666666666666668
barks,85.0
graceful,7.6
grey-white,9.75
is_elongated,5.142857142857143
is_proud,13.333333333333334
"is_red,_brown",20.5
is_small,4.733333333333333
king_of_animals,85.0
likes_rolling_in_mud,13.333333333333334
makes_not_much_noise,1.606060606060606
reproduces_fast,4.733333333333333
spits,85.0
attaches_to_the_body,42.0
bushy_tail,42.0
has_whiskers,5.142857142857143
is_sly,8.555555555555555
is_specked,8.555555555555555
lives_on_when_split_in_half,85.0
makes_a_squeaky_sound,85.0
often_run_over_by_cars,13.333333333333334
sheared_for_wool,42.0
swims_in_aquariums,42.0
transferable,85.0
eats_bread,7.6
is_strong,3.7777777777777777
lives_in_a_hole,9.75
lives_in_australia,1.263157894736842
marsupial,85.0
rolls_up_in_danger,42.0
comes_up_to_light,20.5
has_long_ears,6.166666666666667
is_a_salt-water_fish,9.75
is_inconspicious,2.3076923076923075
is_used_in_competitions,13.333333333333334
is_used_in_shows,4.733333333333333
occurs_frequently,0.9111111111111111
sits_on_flowers,9.75
doesn't_live_long,7.6
feline,27.666666666666668
has_eight_paws,20.5
has_hoofs,7.6
is_found_in_hair,85.0
is_grisly,3.7777777777777777
resembles_horses,16.2
thick_skin,2.0714285714285716
used_as_a_beast_of_burden,16.2
can_be_aggressive,0.8695652173913043
eats_seed,85.0
has_a_big_bill,11.285714285714286
has_sharp_claws,8.555555555555555
is_cold-blooded,6.166666666666667
soft_fur,3.3
adores_sweetness,16.2
does_not_migrate_in_the_winter,0.8695652173913043
eats_mice,6.818181818181818
has_a_big_mouth,6.166666666666667
is_a_scavenging_animal,7.6
is_found_in_a_pond,16.2
is_funny,13.333333333333334
lives_in_a_damp_climate,4.733333333333333
makes_an_extremely_irritating_sound,13.333333333333334
strangles_its_prey,27.666666666666668
eats_small_animals,2.3076923076923075
has_a_hunch,85.0
has_a_trunk,85.0
is_not_very_popular_among_man,2.185185185185185
is_tinned,85.0
lives_by_the_sea,3.526315789473684
sheds_its_skin,6.818181818181818
shy,2.44
can_be_bred,0.8695652173913043
has_large_theeth,4.0588235294117645
has_manes,20.5
is_terrifying,3.0952380952380953
lives_in_the_jungle,1.9655172413793103
lives_on_land__,0.9545454545454546
strong_animal,3.0952380952380953
eats_grain,13.333333333333334
eats_plankton,9.75
gives_pain,5.615384615384615
has_a_split_tongue,16.2
has_eyes,0.8695652173913043
has_large_eyes,2.5833333333333335
has_teeth,0.8695652173913043
lives_in_cold_areas,4.733333333333333
makes_web,85.0
does_not_taste_well,1.0
has_a_sting,27.666666666666668
is_fin-footed,9.75
is_sometimes_eaten_by_man,1.3888888888888888
is_sweet_,1.8666666666666667
has_short_paws,1.3243243243243243
has_two_eyes,0.8695652173913043
lives_in_the_ocean,16.2
lives_under_the_ground,8.555555555555555
gives_milk,2.44
is_not_dangerous,1.0
stands_in_meadows,16.2
can't_fly,1.0476190476190477
cartoon_figure,1.9655172413793103
has_many_paws,7.6
has_prickles,85.0
incites_fear,2.739130434782609
is_exterminated,6.166666666666667
is_rare,4.733333333333333
lives_in_nature,0.9111111111111111
small_and_large_kinds,1.5294117647058822
doesn't_live_in_our_country,3.3
is_smooth,11.285714285714286
lives_on_land_and_sea,7.6
hunts,4.0588235294117645
lives_in_grass,1.263157894736842
lives_in_tropical_areas,1.0975609756097562
rodent,13.333333333333334
dark_colour,1.606060606060606
frightens_people,2.44
is_pink,42.0
occasionally_occurs_in_films,2.0714285714285716
feels_soft,3.3
has_a_fur_(in_dutch:_vacht),2.739130434782609
has_no_paws,13.333333333333334
is_slimy,8.555555555555555
is_ugly,2.739130434782609
makes_a_sharp_sound,11.285714285714286
is_an_amphibian,16.2
takes_on_the_colour_of_its_surroundings,16.2
doesn't_make_a_sound,2.44
has_a_long_tongue,5.615384615384615
is_eaten_by_birds,2.739130434782609
can_be_poisonous,16.2
eats_worms,5.142857142857143
has_claws,3.526315789473684
lives_in_the_desert,13.333333333333334
lives_nearby_the_water,5.142857142857143
makes_a_hissing_noise,27.666666666666668
is_poisonous,27.666666666666668
is_thik,11.285714285714286
lives_in_a_herd,5.615384615384615
you_can_ride_on_it,13.333333333333334
appears_in_fairy_tales_and_stories,1.0975609756097562
yellow,16.2
has_legs,1.0476190476190477
is_a_freshwater_fish,8.555555555555555
lives_in_the_wild,0.9111111111111111
does_not_live_in_Belgium,3.3
heavy,2.909090909090909
lives_on_a_farm,7.6
is_cute,4.375
is_irritating,4.375
quacks,85.0
makes_a_lot_of_clamor,4.733333333333333
sucks_blood,20.5
bites,1.457142857142857
can_jump_far,7.6
eats_grass,3.526315789473684
hairy,2.44
is_yellow_and_black,20.5
exists_in_different_sizes_and_kinds,0.8695652173913043
causes_itching,16.2
is_slow,2.909090909090909
is_green-brown,7.6
kind_of_snake,85.0
has_feelers,6.818181818181818
is_an_animal_of_prey,4.0588235294117645
lives_in_trees,6.818181818181818
lives_in_a_cage,5.142857142857143
is_flat,42.0
jumps,2.739130434782609
makes_a_sound,1.3243243243243243
can_have_different_colors,1.8666666666666667
has_long_paws,4.733333333333333
runs_fast,1.457142857142857
the_meat_is_eaten,0.9111111111111111
has_a_long_neck,16.2
stinks,1.6875
is_hunted,3.3
lives_in_warm_countries,0.8695652173913043
has_a_shield,20.5
has_a_long_tail,2.5833333333333335
buzzes,27.666666666666668
crawls,2.44
has_many_colours,2.3076923076923075
has_six_paws,8.555555555555555
is_beautiful,1.457142857142857
nocturnal_animal,9.75
is_a_carnivore,0.9111111111111111
is_long,3.0952380952380953
endangered_species,3.3
eats_plants,1.15
is_slippery,6.818181818181818
seen_mainly_in_summer,13.333333333333334
is_nasty,2.3076923076923075
stings,13.333333333333334
lives_in_Africa,0.8695652173913043
is_black_and_white,9.75
is_fished_for,42.0
has_sharp_teeth,4.375
is_fast,1.5294117647058822
is_tasty,11.285714285714286
there_are_many_kinds_of_it,0.8695652173913043
eats_insects,1.7741935483870968
builds_nests,2.185185185185185
has_gills,13.333333333333334
has_fins,42.0
is_white,6.818181818181818
lives_in_the_woods,1.9655172413793103
is_a_reptile,7.6
eats_fish,11.285714285714286
can_swim,4.375
is_a_pet,5.615384615384615
is_black,3.526315789473684
herds,1.3243243243243243
has_scales,7.6
lives_in_the_zoo,1.8666666666666667
has_a_tail,1.3888888888888888
lives_in_the_sea,20.5
is_green,6.818181818181818
is_dangerous,4.375
is_grey,3.7777777777777777
has_four_paws,1.6875
is_edible,0.9111111111111111
lives_in_water,9.75
has_wings,11.285714285714286
is_brown,1.3888888888888888
lays_eggs,3.0952380952380953
mammal,2.44
is_an_insect,6.818181818181818
can_fly,11.285714285714286
is_big,2.739130434782609
is_an_animal,0.8695652173913043
is_small,1.6875
accompagnies_(other)_music,13.333333333333334
also_called_crowbar,85.0
also_used_as_a_toy,5.142857142857143
arrives_in_a_port,16.2
baked_in_an_oven,27.666666666666668
be_used_to_hit_nails_into_the_wall,85.0
belongs_to_a_harnas,85.0
belongs_to_a_horse,85.0
belongs_to_De_lijn_(public_transportation_firm_in_Flanders),85.0
belongs_to_knife_and_fork,27.666666666666668
boils_water,42.0
both_hands_and_feet_are_used,8.555555555555555
both_large_and_small,1.15
bought_in_a_store,1.15
can_be_a_status_symbol,8.555555555555555
can_be_acoustic,13.333333333333334
can_be_automatized,13.333333333333334
