,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
airplane,-10.416972144607657,5.497217467809243,-0.39751058144156354,6.119951004367308,-8.61593484112859,2.890152524495887,-1.8030956172684083,-9.710687859660183,7.000444875462277,0.11836360515237115,15.7085388099057,4.616145544384865,4.757903925252096,-6.583268977092999,-7.930487495455679,2.3842351255046705,-5.016028437575434,1.8117539344568099,11.948803349991854,11.100267857018816,-9.147784087926164,-4.155262399235185,-3.0693683645662864,6.650215954361102,1.6924368599760218,13.137979084935377,-6.117578151971855,6.548526976803925,-0.7645544995061517,-1.074908201932879,9.696413082117312,5.020524878915902,-3.640714770708689,6.871613402005504,-2.27162958117482,6.122381023310346,-9.394622077272762,6.027822793765609,1.7186886952520255,-3.739832440093234
alligator,-0.9278742951645024,-3.38848973365035,4.129570376639041,3.4938768294720903,-0.2279726872834074,3.9764644249309633,3.5498202680925157,1.3649454772616623,-0.8835541187030519,0.8399363249248222,-1.6128828227363223,-1.4718295689240437,2.6693593828267472,2.626655930305137,-5.294405259988975,-7.718598230781118,8.0954120891517,-6.499959593886007,2.471853963539518,0.6132566720442624,-3.0803958682569172,3.9062984890582446,0.7588726120330778,-2.9983011812454836,5.778837463129531,-2.823326918962678,0.9324361691816371,1.8284978010260144,2.054598500399836,-2.0583472916567547,1.463454816216879,1.5193610059771878,1.5679538364100065,-0.5017336440496922,-6.54265971804671,2.8474760264231795,3.4705548185435324,1.7900550159287483,-1.8834734215740803,4.4845947723580055
ant,5.721275859052656,-1.173581403723217,4.296784134176385,4.745692744068681,-0.7580684488912277,-2.686778566862862,2.4446310310979307,2.6754960395656133,-0.6042452523533504,-2.7017642091779255,-6.027383744429921,-4.617078756873074,-1.798148773929033,-2.574930849413294,-0.6849612836819091,-2.1940103102198845,1.4188755200136456,-3.7880600111500384,0.8528378007180061,-3.3068927240832506,-1.5591266485490718,0.958848051617591,1.3941612778942265,-4.66790430283801,-1.811978473521897,-3.097052319142678,1.1419150426308795,0.01798419918326577,0.6001949420332694,-2.320583632880128,-2.3961710854557086,-4.541166168257243,3.137580510774191,5.4797761616862655,-0.3186888961069887,-2.6388453379196073,7.593371755491295,-3.695540614216822,3.0170811044882,-4.3630012247763155
anvil,3.2434329472839423,-1.5401988724990394,4.7312762286583,1.0949843408784476,-2.8704735881354506,-4.987300706165252,4.383600977527233,0.9285921190040272,-4.143938392929692,-0.6253455029746807,-1.6765755057942273,-3.4918029712345846,-1.9688809653213537,0.2068371299124465,0.7567825122729435,0.8894554310834388,-3.6946238725686693,-3.1504997756417716,0.33029975692714386,1.032338989189163,-0.4806878334896469,0.4716490927545565,-3.705353156629949,-4.819318848360848,4.6820396207580925,-3.3674448932267254,1.497563471504622,-3.4035761380281357,1.8523222509461503,-3.5019201553331243,-2.346766667030741,-0.664068456886597,-1.4668579069732373,-0.8055040924176845,0.8803029979296992,3.0094395377362644,-1.7411633617318751,-4.688443575421628,-2.6299874327461583,6.206863545966295
axe,0.4963110062660194,-0.7924772023270497,1.7977259868812083,-2.221318950580244,-4.47008189929715,-2.996398546713542,-0.6120534540121658,1.3566317992209018,3.745576749782343,-4.421703840423525,2.3458562914651724,-4.919718436386513,-0.24493443537695045,-2.941169794865434,-5.630110664338152,2.1349197713485784,-8.335075867283038,0.6952234396829952,-1.034265220667199,2.5485062460510397,-1.9492565692933161,-3.182270085083599,1.6417686152256106,3.172175284245897,3.0079193421442945,-3.0851007911232635,-4.501129811826275,-1.1716553048722373,3.4936821360028603,3.5963161086345696,-4.26435936167447,2.569851520841104,-1.8949643656942965,0.0503134010235953,-2.7809432078564673,1.9814646899000143,-5.516512997635346,4.3899278468629115,-1.6296357366594507,0.7938686178114672
beaver,-5.0076584503996395,-6.058931847983355,0.08669426388159285,-6.960296995268125,2.860508180858291,2.7019773340303628,2.023814760953582,2.4105366106360817,3.724269769876815,-0.9994173205199111,-4.808759953289127,6.431863936616569,2.3850768759543093,0.9369224285727968,6.211725639391663,0.6093345923758245,2.87127035934866,6.602950808297479,-0.22128019268111349,-0.9934590419403874,2.044403789815578,4.181368604505313,-1.6851561734259852,-6.095042279100713,1.8927286772139902,-2.900143455866009,-2.9238829898214784,-1.3932656320275427,-1.716982709469024,-2.7126715934664354,5.110045852334437,-2.569097280437642,8.482236349567888,3.15662978449965,0.8854995499099693,0.6230155594687753,5.445178024171131,4.516136578233272,10.498180676297705,0.08625494000434096
beetle,-0.7761578343833457,-2.0074768389432216,3.4166763435500394,2.4702169657501765,-2.546524722793602,-5.106311720136539,-0.05680107748900765,8.440288376655884,-2.2537582597862555,-0.7551541242562233,-1.4666268706687724,-0.11056251314642791,3.5962955673484935,-4.876948748549614,-10.424223945819394,2.899881223328579,0.536853163441856,-3.8465874416307386,-6.2616758862139585,-4.112558233875752,-0.903620108192136,1.6288999847884904,3.8348780389567554,4.320543728760584,-0.6447968954712635,-3.512979024616633,4.713109197948234,0.17572837784771353,1.089942318997971,1.200270480052324,6.790322730515392,-4.286123923735063,7.044308906319157,-0.35913669676450466,3.045562970051482,2.1877069714551007,6.220027987978164,2.4318280989602887,5.661118648618762,-4.3598509389705455
bicycle,-10.336339819432212,-0.29319536733042956,-6.88477463580238,-1.9013978574715775,-4.870587234940337,-1.3874680473737193,-11.746309732658315,-9.358883587557637,8.445294940769204,-6.525281108709788,5.8469573103929955,9.000587868536112,3.190147209950955,-4.619123093602128,-11.812561465016309,0.2788618463370719,-4.369731203109049,7.0167677566734765,8.268305163563822,-0.6427727217624981,-12.567032679391147,-1.4876876582385068,5.351459774786199,-1.7834527661462023,-8.143537757491192,4.2782755768110325,-3.675696359734154,-5.533883872822725,8.67519758166044,4.456223710191191,8.188752272979208,-0.8480489561679783,-8.5297714646395,-4.192408560319405,5.927235449715878,-2.2371631631340128,-11.656958482496192,8.773606632183673,-1.3667569500001866,8.522302547287183
bison,-12.859440871342361,-1.967725376262974,1.474666269359995,-2.057062553511364,3.308688264251663,6.064518365950204,0.06210867807972108,2.1039067683322767,1.2132433868710228,2.9920141199341375,-3.710172078750617,-0.9429048140786906,0.47673906813635775,0.9173563606304734,2.64985286235304,1.0095325112003966,12.313761141421587,2.2811636787428173,-0.8843180519200523,-8.482709804185697,2.4890801725077827,9.332684386173227,-1.9528248544262479,2.5288329634304567,3.547482729117783,-9.341585394821665,6.735775465101177,1.1542075939896634,-3.251964544997512,-1.4557232197022616,6.064186621067187,0.8359259288428583,0.8542768776955845,6.309359615391077,3.733722804634197,-2.0955811467509404,-0.26790223507880245,6.350591499488584,2.5997843067670123,-3.107229074920094
boat,-1.5540365499489643,-2.1447634532832835,0.6200249933057314,3.3287237272768255,-1.3622755283490595,-3.9840469876683593,1.0175954075254459,-2.7764052693396573,1.7645816165736676,-1.2443538489284791,4.312047942031327,1.1051435013086717,-4.251387726444217,-0.40133013361598546,2.4537781894497366,-3.864125604354478,-0.8047917114369537,-2.176641373681852,4.714111623863852,1.5634109219175905,1.2007304125259013,-3.8765766912152375,-1.8426860221759311,0.046478489789711745,1.9003947634086693,0.4954966853370506,-3.1650476417855433,-3.8380494207313562,-1.9701332034251113,0.7899951996991879,-4.029777968471544,-0.9409280029273622,1.0790391677625273,4.702811212900623,1.6525821610467557,3.069485526275272,-4.992943309257652,-0.781069010596465,-5.110963936295152,1.195399789386847
