,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
airplane,-27.57725626179488,-25.817669747175227,40.068205323616155,-17.26866536167246,15.849964027499137,29.176537423394343,18.243510835463876,9.524232675317615,15.493513892769892,4.620438600164442,-8.169640245414785,-9.256382028490853,10.198693352872244,-14.118902533551244,-2.35219355887017,26.43221718557942,18.874776848121158,-12.634160267760699,33.373879948563946,-15.21172575000739,0.5359488906011082,-13.337440842845782,23.3403737384606,5.840198456113149,-7.296819191380234,0.1351378099582041,-3.34967640611661,28.256870689925293,-11.306642011327009,4.221225251694483,-1.343722441238737,-11.477714997199248,9.34710312910785,-30.653355243145175,-7.579511767289524,-0.5996645048405984,-8.611926307631292,40.58122698336251,-15.124579008798031,4.814968833693317
alligator,-2.119370764746878,-0.5234425907642266,-8.823441569809818,12.180921964536825,-2.8828765273240506,-8.492078893468564,0.47952996189728453,2.7004105985738214,2.1486642902051303,-5.327625851357008,-9.823841064461545,4.344250150620827,1.217662497948063,-9.051181664296166,7.025354598225287,1.1839838816400945,4.380836278932857,0.7552155164194411,-7.495761933855877,13.283451537307698,10.149298144420783,-2.2655844328328945,-1.383725765770031,1.0232807535713695,-7.352483246184661,-5.044056702643213,-2.371104912147144,12.025328820584287,1.178620960614642,-7.345323744824152,9.787308067764254,-3.758245998209617,5.570422106707927,7.1759433745686625,0.757944932238867,-4.804848544307193,2.7913440644874625,-5.871112002057835,1.8068077326227974,0.16006314186940288
ant,-1.2378084321331089,3.5954699364493754,-10.0014375216811,-0.46431851448195716,-2.4344705610819735,2.541640200992459,6.400894946601635,-4.891830840275427,0.3131952856339103,8.762568615941515,-0.8591466673337511,4.7505539317105185,15.571350992719903,0.24356876113624074,10.170812933994469,1.071285462912022,0.732029121213342,5.495598065443187,-11.278591422312964,3.9664453562494506,5.7487319257247185,11.147493532079652,4.445843864253919,3.6877150946606134,5.893865079143923,-1.0216966206836535,5.638189729770995,-11.317723416803906,-8.18740925120057,2.888107364267354,5.5786428982930865,-0.4660614137180391,1.0455887596272115,8.258896771418614,-15.220453219953763,5.980844392589161,7.448637865649579,-7.926513731873093,-1.6396251929514656,5.904732452559762
anvil,2.6093994863209673,1.6635655064171389,-5.057233341638902,-1.3871176743519482,1.045401496369317,1.423289334578412,0.7277047967685061,-2.796071762562953,-4.685144097689848,2.273245423020772,6.182422938992415,-3.3391538409591877,-2.406101879129735,-3.660741427781084,-4.33351937213229,3.8290624393537285,-0.6986944396088467,0.11435323778329286,0.6817462323283061,-0.4205858345384489,0.9539527994832556,-1.3362933153446217,-1.064260352182614,-3.30335921387991,-6.105839406891151,-4.82793954812291,-8.244479948787147,2.698555228788172,6.370308408727624,-7.65845453117957,6.909376244677122,-2.56454805879251,-8.9233229139549,-0.8325572145122571,0.8577979271710073,5.092543837871947,4.412950336515805,-0.33019878130484953,-8.596553460318932,-10.385391102162941
axe,4.434124685704459,-8.461380427811111,8.396542472247384,3.0731324328170655,1.4019541514829699,0.0765580574068661,2.960077934948319,-0.23321843177722262,1.2378878250224064,-3.4242198106222137,5.680569579982728,-17.05829265517505,4.169932761425469,-19.76156821848799,-21.67165004956268,5.682363183454018,7.688968079045073,3.0123776936611173,13.122201055333356,-16.39487633482346,8.878618022432503,7.311476111795194,-9.897759240322172,-9.335928944431833,-7.163999321166176,0.9492743735799292,0.9425098566137159,1.9831981035553512,12.188920441683038,5.308631031669663,10.200809299252466,2.377822525908651,-10.959864885131381,0.05134788833637373,7.9019033871486855,-3.051848708040238,2.3718563743001746,6.839509708573867,-2.5523939719146003,-9.768598606592068
beaver,-18.27005648309263,-22.05043593869492,32.52302886278822,7.926180485845937,-17.36890247241511,-11.018234319113612,-11.264739191975405,22.674481490123508,0.7770194561690608,-5.624869598174907,-15.364251127026435,-21.926408316319037,7.412740717392566,19.61245750923209,25.12715465095943,-0.32962772196069984,-3.944585180188141,-1.4861872114182582,-17.80653143559789,22.651109208192832,26.81398083671321,13.477204766803903,-0.47712913597060247,-27.51091801835329,-3.27026027634698,27.474683136683762,-4.4198595284736095,-11.790513769671788,-1.121940207821194,18.643541071361756,-7.857936540500828,-18.15316950378567,26.860669907828147,17.667902476493833,-13.68521348262856,4.333320912349839,-15.374335093347995,18.70004497846675,14.972715022451037,11.724803196063029
beetle,-4.424038117868286,2.2783050960645617,-9.133031832903253,-3.147608290888605,-16.98748305351169,-6.3712494088884295,3.0810105845602958,-4.4610356675597265,27.042099411398787,-13.08493132802451,-12.51987015600183,4.018300710579672,27.589580260414273,15.226525606846483,-12.108398057378254,0.9551948924649329,-7.293570362869028,-2.4696518820669886,10.794456191219592,9.548740718016678,4.911313228910458,11.551529553227683,5.254524141953537,7.430406965340664,9.139501194957761,10.467593016824777,11.552878554717486,-2.645588623620715,-7.549875110857032,36.64293288228602,4.832736560326682,6.227234329907347,-2.3649774086575475,19.683080753232883,-31.479029659578657,-7.090067013184781,18.74679045528686,8.602579245248068,7.557623356966756,2.85684971277066
bicycle,6.838198917366255,-7.455217556904365,30.766849835511646,26.495300958490283,3.832957042971652,-16.482086230841166,22.430070917310232,20.90376577379773,-1.6652031855126481,-20.872096080249992,26.081269925027712,-6.373361671298473,29.506229017155352,8.926243959387877,-21.714717502700182,19.32445975801375,-11.223039053363793,-0.5529698377464507,37.663011644908806,6.227271072549752,-17.71177693332866,-11.011097214634976,-2.346378382013315,-5.929790383176433,-16.620529652860903,-24.463863689870465,-5.593425180331648,-5.828989056768921,1.294750756042618,-18.610121621730396,7.6778352095977285,4.89631867042393,-3.6690566371716544,-4.825990759521723,5.941185452070184,5.1120430451207834,-29.872950189259956,12.657611618282393,18.25768830305535,-10.421707798557065
bison,-13.35362444959184,8.402132639681096,3.0522793827832744,7.232568961413132,1.7683388188948719,-0.2946122574891241,6.425065478753709,-5.689459962010352,-5.18974830743546,12.888557594861568,-13.992311768386868,0.265947894788767,-5.610618213338444,2.514960084366731,5.332474078518779,3.9779459715931407,15.65725659322361,6.118200130761693,-26.458718173487156,20.30918047702788,-8.961056714163512,16.067540705024193,1.2008390818262746,6.95839227381069,17.65141343301224,-8.813565743634832,19.785073717815553,-5.892715551814019,6.685178360187966,7.3658012530462775,10.335028292742207,6.212659413487729,8.204508436363769,6.10461232553878,-9.64974709901446,-5.527736030066318,-18.191011125597544,-0.14612750260244264,-10.653560997379268,-11.799773639148665
boat,3.6654574864113094,2.8817762099316915,2.050126470257863,2.619499952557383,-0.7543550694451185,-0.2307795020096259,2.3545958128910645,-0.9203476627835842,-3.169375487965406,1.4954113113126344,9.141468827367799,-1.8159053829625926,0.38856993172864007,-1.1405083521686847,-3.253738087140226,2.4315468131980555,0.26959608996117157,-0.021498423219289835,7.259143070678744,2.71590158080346,-3.637463653147144,-1.4576984391792938,-0.8692229411031049,-6.07240975514294,-3.514232946434937,-11.967425958500693,-6.895722798492406,3.903285601449722,5.003273165702905,-10.030479888710767,3.8009850045133025,-3.637644907562346,-7.538495402181048,0.8653801918419591,-1.4532596246880758,7.863331212155385,4.0763494205101525,3.097387334719013,-3.7719396739028657,-8.17379569577818
