,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
snake,0.0,5.4087934,0.7855433,1.9680785,3.3315809,1.0715339,6.6964083,1.1947855,2.5422325,1.9751573,0.23325658,1.9652183,1.7286599,2.802692,0.39320013,2.573672,1.1066962,1.646969,0.9324911,2.9003797,2.4266331,3.258817,2.387585,2.9463427,1.9922341,2.781156,0.98890656,0.0,2.751518,1.0834764,5.494129,0.47378242,2.768285,0.5826951,1.5764246,1.2634559,0.0,5.5268836,2.068686,2.1825054,0.34013844,0.0,2.888044,2.409935,1.6849979,0.0,4.8234267,1.0102568,2.1429534,2.143625,0.0,3.591218,1.74374,0.0,1.0270721,4.3951993,1.014086,0.0,0.0,0.0,3.252143,3.6809528,1.3927803,0.14327502,8.058437,0.0,0.31133342,0.37468547,0.0,2.290144,0.2808321,0.0,4.617366,2.182847,3.1517792,5.458647,2.868308,2.461897,4.0191464,0.0,5.405952,0.8476987,2.6577535,7.557232,1.1875069,0.71639663,0.0,1.862742,2.880151,2.5893047,5.277566,2.846503,0.7319749,1.6973449,0.0,3.6307406,4.0175424,5.785653,1.7267045,1.6048344
lizard,0.46952543,4.8446045,1.9974385,0.0,0.5758922,1.2825217,0.7530413,0.0,4.128397,2.2375207,1.8932091,1.8280385,2.281156,0.12736306,3.4063463,4.3752427,0.0,0.5681309,4.6832967,2.1825922,4.68134,4.098897,4.7529335,2.5508716,3.1471722,4.282794,1.7819526,2.2256203,3.4454038,0.8355044,6.344914,1.9780425,5.7326818,2.275495,0.54199135,2.1647863,0.0,3.2823527,0.0,3.8042784,2.3234105,0.014316723,1.1921357,5.0977187,0.65240717,0.0,2.990567,0.0,6.0380726,2.5653586,0.0,3.1710067,1.0049673,0.0,0.33917865,3.587234,4.757504,0.0,0.0,0.0,1.5215605,0.0,0.99539745,2.3039153,4.350521,5.81439,0.0,3.2210696,0.0,0.9441578,0.0,5.4790053,0.0,8.189438,4.2841444,0.0,2.3130436,4.4371386,4.338043,0.0,5.337474,5.744983,2.0980077,1.293093,2.1685019,2.0046554,2.8439748,0.1054486,5.1851683,2.4829223,3.0485022,1.0998017,0.0,1.2118131,0.0,3.1967568,1.0594064,1.3282877,0.49032924,1.2193006
turtle,0.46307963,1.2208583,1.8170264,1.8480189,2.595518,0.585907,2.5061855,2.3143892,1.1870319,1.8331017,0.23103705,2.180689,3.2015793,3.7808309,0.6120692,2.6618092,2.5968885,0.72445893,2.1527576,2.4361618,1.2126751,2.5150316,1.7308829,2.8153183,0.0,2.5794592,4.853551,0.0,2.9351873,3.267891,1.2804103,0.86136866,0.9391669,0.0,0.0,0.19139566,0.0,1.7815418,0.9770396,2.455643,4.518543,1.9476849,0.0,1.2711496,0.27757683,0.0,0.5273258,1.0656388,2.860794,0.0,0.0,2.8568318,0.25885487,0.80078626,0.99678636,0.2111317,0.0,0.0,0.0,0.0,2.8065324,0.0,1.2848979,0.0,1.0881927,2.1157694,0.6258288,1.6175517,2.903314,1.5035256,3.0646107,0.96798587,3.4835424,2.0019512,2.9371762,0.61388594,0.0,3.6270123,1.7600172,0.0035977475,2.5286977,2.5738974,0.46029413,2.1656473,1.9787124,2.982362,2.4642932,1.2273854,2.4584284,0.0,4.9271502,0.0,0.28045243,1.4853338,0.0,3.2255347,0.97971165,1.9372422,3.4847662,1.8863618
chameleon,1.9496832,2.4718761,3.2810807,1.9937987,0.7889532,3.312608,2.130318,2.840902,5.3168464,5.3162365,2.5650516,3.5050428,0.6884572,3.9180884,0.78626937,1.5941905,2.1284318,3.943358,2.0433726,2.7970634,0.0,2.2817898,3.7373655,1.6521226,4.8354692,4.461171,3.6134856,0.65447044,1.7878332,3.4699504,0.55625886,2.5509264,3.2640412,0.0,2.5603228,2.739848,0.0,2.151886,0.026725113,2.0662687,0.4926088,3.187089,2.1200278,0.19913098,0.0,0.0,0.4689256,4.4122853,4.6226015,3.3513377,0.0,4.2705774,1.4951481,0.0,2.218261,1.2471946,0.0,0.0,0.0,0.0,2.7652755,0.26839948,1.9140881,0.65271276,8.035731,1.3433559,5.857592,1.1605685,0.13306051,3.1055968,1.2918457,0.0,3.286215,2.548153,1.419575,2.1602302,1.1581664,2.8635542,1.5271231,0.0,4.1405168,6.2292457,0.0,6.7068067,0.0,2.0088573,3.312747,3.830153,1.7807708,4.857943,1.5449157,0.13692236,1.6923077,1.8717815,0.0,2.273938,2.9867525,3.2333956,3.9497128,3.565848
iguana,0.0,5.858219,9.032422,2.8809562,1.3591585,4.3957815,10.05531,5.3020244,9.031303,10.64799,3.7113173,0.0,0.23419398,3.8413105,5.976851,1.3995284,5.86225,1.956453,8.853385,6.921592,4.488465,9.897725,1.0303957,6.517338,1.2112218,0.0,9.016434,0.8190727,10.072356,4.6053324,4.4491854,0.0,0.0,7.2079897,5.182963,2.240836,0.0,9.775897,0.0,9.896621,0.52346075,1.2148732,1.7686747,5.451134,0.0,0.0,4.1464825,3.795804,8.19201,5.3981047,0.0,0.0,0.0,0.0,5.110316,14.404507,0.571281,0.0,0.0,0.0,10.465741,3.5733638,0.0,6.870479,7.3932385,0.0,14.698819,7.150676,0.0,2.918223,1.3117529,6.0621324,6.6917605,9.423268,3.1703768,2.1614494,5.49536,1.3375257,5.085612,0.0,7.6048737,11.6352625,0.0,11.703243,2.0755417,0.0,2.6544342,4.204929,8.579614,3.5110414,7.893813,1.8112205,1.6051397,8.025098,0.0,2.563328,4.551186,7.0525064,2.2691553,5.379826
caterpillar,1.8202093,1.7173613,5.206245,2.7034488,2.963915,3.7554433,1.4378521,3.8686702,4.322284,4.264349,0.46911386,2.0719042,0.0,0.69914335,3.236823,0.9537973,0.29444027,5.806511,1.7487559,2.303625,2.9379454,6.396882,3.424141,2.3292804,0.9688992,3.1493216,5.394823,1.6603206,4.2792077,3.247749,1.6287285,0.88433135,2.9111772,0.7408333,3.6634135,2.8672462,0.0,1.6403087,1.9317455,2.5341122,0.6877984,0.0,3.1553767,0.8042921,2.2055755,0.0,0.5726114,1.3549321,3.6996288,2.7984307,0.0,4.169806,2.3413002,1.0714141,1.7487979,2.574257,0.06395166,0.0,0.0,0.0,2.90922,2.2707255,1.843531,4.0785537,5.633086,0.767159,2.8055358,2.122656,0.0,3.5287163,1.1208318,0.0,1.2167491,0.0,0.19305976,3.6502428,0.8834203,3.295861,1.7184741,2.369963,2.435692,4.9117785,0.0,2.5793157,0.062070858,0.5419677,1.8593513,3.1281936,1.4665215,5.209873,2.995977,0.0,0.0,1.2256125,0.0,1.5927567,1.650795,2.1018643,6.7991366,4.531657
cockroach,0.0,3.9263282,2.7739592,10.5732,0.0,16.98658,15.791296,14.05674,16.72321,16.090761,1.7935256,0.0,1.3057399,8.690517,0.0,0.0,15.361873,6.973628,7.1253877,4.915204,0.0,2.6734588,8.054121,4.9462047,7.6199,0.0,6.2625866,2.8196437,5.4458694,13.410419,0.0,6.4113865,6.6593657,13.4611025,5.152669,14.034976,0.0,6.490036,13.611031,12.914214,6.373598,4.6024003,9.520883,0.6120242,11.57698,0.0,8.828022,3.1856918,9.473274,0.0,0.0,5.043723,13.93514,5.4391227,5.6663814,12.336989,0.0,0.0,0.0,0.0,14.063365,11.649522,1.3953487,16.987707,18.485832,0.0,9.652096,12.603028,0.0,4.86222,0.0,8.126784,8.0110855,2.227157,0.0,1.6798574,0.34314698,0.0,6.4683642,12.710131,8.143372,16.965498,0.0,4.877387,0.0,0.05997687,0.0,7.7260127,18.069954,10.068,15.726689,0.0,1.7846477,19.215858,0.0,5.7840114,4.9625177,21.414621,22.31167,4.2321157
beetle,0.4068463,1.150734,3.4044952,3.5789878,0.0,0.27893367,0.0,4.3449144,5.3867006,3.179176,0.4838158,3.2548168,11.475968,6.0710783,11.42955,7.4947824,9.017957,3.48268,4.853739,6.6601562,0.0,0.0,0.0,5.4176154,1.4253066,2.8226843,4.450136,4.254946,1.6210515,3.7055323,0.0,6.351212,0.0,6.001832,1.933578,3.0106757,0.0,1.2149057,4.193657,3.1448257,9.034884,10.116902,0.0,0.0,0.0,0.0,2.2736058,0.0,2.03011,0.0,0.0,6.6316905,3.1810086,7.8391547,2.247815,0.44048274,0.0,0.0,0.0,0.0,0.24832912,6.222419,1.2207317,0.18170649,3.6407423,0.0,1.7457216,0.6093453,4.146829,4.9401712,2.6931367,0.7301126,0.97405726,1.85394,4.3257217,0.0,2.843266,1.1555983,4.260279,6.756316,1.527124,0.0,1.4395357,1.8970519,4.2839084,1.0220416,3.3598871,4.352488,0.0,0.0,3.67501,0.0,5.770848,4.4878564,0.0,2.7160857,6.7642016,0.26120794,1.9351056,3.498276
spider,2.7069645,2.967571,3.7289922,3.5323415,2.1708214,0.029210191,1.228389,1.6604577,0.0,0.21859723,0.4255164,6.5465355,3.523678,0.0,1.5371672,5.054286,3.1383095,2.3723447,0.99886346,2.1340494,4.34442,0.805089,3.9098415,1.5658239,2.7749996,2.341661,3.8854692,2.8147836,2.1022797,2.0076602,0.0,3.0448048,1.4729978,2.8332267,2.3424442,0.0,0.0,0.3085227,3.4020035,0.0,1.6815846,3.733741,2.08476,0.0,3.6282163,0.0,2.0611956,1.535811,1.5711558,2.3238547,0.0,1.9359822,1.6198853,3.392796,2.8282495,0.0,2.0379608,0.0,0.0,0.0,2.9442017,3.7277386,3.7738972,0.0,1.7581853,2.7092288,0.0,0.6262223,3.735909,0.0,2.764136,0.2125496,3.5046828,4.0214515,2.6142848,0.4348885,2.0818343,0.0,3.987986,1.9131414,2.7487571,1.1862803,4.0781665,4.6166234,3.4632761,2.068135,0.44384578,1.6185023,0.5910874,0.0,3.0287936,1.2010065,5.8947854,1.2650481,0.0,1.9717295,1.5358485,0.0,2.07153,0.4854333
moth,0.32032195,6.6312394,4.3045287,1.382741,2.5654953,5.089622,0.0,6.3523917,2.4224308,5.382269,0.5607574,0.0,8.629159,0.0,13.470414,1.6878121,3.3313699,4.5436916,2.9447973,0.83105654,2.9721565,6.3446617,3.263397,0.66512364,1.242876,9.683096,5.418541,9.0491,0.0,1.6987873,0.0,2.4003305,2.9415157,5.295602,1.7147229,0.47018403,0.0,0.84917796,5.1657495,2.169096,8.758411,6.7814436,0.0,0.0,2.439152,0.0,4.77784,3.4361157,9.6209135,3.5232947,0.0,4.1021852,1.2013153,5.215164,7.746697,0.0,3.1547472,0.0,0.0,0.0,4.656408,8.872538,0.9880724,0.0,0.9172633,0.0,3.6976142,3.5343416,6.601832,3.292943,2.259236,2.5008008,3.7351286,3.734703,0.9256061,0.0,4.019921,0.0,5.321307,7.657751,0.0,0.0,0.72811437,1.6302868,0.7872437,1.0204518,0.0,4.8050804,0.35279024,0.0,0.0,0.0,5.741732,6.3141828,0.0,0.0,4.441722,0.0,2.8124127,0.430667
